ID,trial_index,condition_label,trial_type_label,visual_stimulus,tactile_stimulus,combo,felt_position,z_RT,error,visual_error,tactile_error
5,36,cube,OV,0,3,0-3,3,-0.314,0,,
5,37,cube,SP,1,1,1-1,1,-0.161,0,,
5,38,cube,OT,1,0,1-0,0,,0,,
5,39,cube,SP,4,4,4-4,2,-0.449,1,,
5,40,cube,DP,4,2,4-2,2,-0.332,0,0,0
5,41,cube,OV,0,1,0-1,1,-0.405,0,,
5,42,cube,DP,1,2,1-2,2,-0.073,0,0,0
5,43,cube,OV,0,4,0-4,4,-0.411,0,,
5,44,cube,SP,2,2,2-2,2,-0.572,0,,
5,45,cube,OV,0,1,0-1,1,-0.578,0,,
5,46,cube,DP,2,4,2-4,4,-0.297,0,0,0
5,47,cube,SP,1,1,1-1,1,0.164,0,,
5,48,cube,OT,2,0,2-0,0,,0,,
5,49,cube,SP,4,4,4-4,4,0.186,0,,
5,50,cube,OT,3,0,3-0,0,,0,,
5,51,cube,OV,0,2,0-2,2,1.17,0,,
5,52,cube,OV,0,1,0-1,1,-0.056,0,,
5,53,cube,OT,2,0,2-0,0,,0,,
5,54,cube,OV,0,2,0-2,2,1.425,0,,
5,55,cube,OT,3,0,3-0,0,,0,,
5,56,cube,OT,2,0,2-0,0,,0,,
5,57,cube,OT,2,0,2-0,0,,0,,
5,58,cube,OT,1,0,1-0,0,,0,,
5,59,cube,DP,3,4,3-4,4,-0.935,0,0,0
5,60,cube,DP,1,3,1-3,3,-1.156,0,0,0
5,61,cube,DP,3,2,3-2,2,-0.401,0,0,0
5,62,cube,DP,1,3,1-3,3,-0.048,0,0,0
5,63,cube,SP,3,3,3-3,3,-0.687,0,,
5,64,cube,DP,3,1,3-1,1,-1.065,0,0,0
5,1,hand,OV,0,4,0-4,4,0.355,0,,
5,2,hand,DP,1,4,1-4,1,2.76,1,1,0
5,3,hand,DP,4,2,4-2,4,-0.876,1,1,0
5,4,hand,DP,2,4,2-4,2,-1.746,1,1,0
5,5,hand,DP,4,3,4-3,1,-0.032,1,0,1
5,6,hand,OT,1,0,1-0,0,,0,,
5,7,hand,OV,0,4,0-4,4,-0.485,0,,
5,8,hand,OT,2,0,2-0,0,,0,,
5,9,hand,OV,0,3,0-3,3,-0.601,0,,
5,10,hand,SP,2,2,2-2,2,-0.601,0,,
5,11,hand,OT,1,0,1-0,0,,0,,
5,12,hand,DP,1,3,1-3,3,-0.886,0,0,0
5,13,hand,OV,0,2,0-2,2,-0.167,0,,
5,14,hand,SP,1,1,1-1,1,-0.772,0,,
5,15,hand,OV,0,1,0-1,1,-0.479,0,,
5,16,hand,OT,3,0,3-0,0,,0,,
5,17,hand,OT,2,0,2-0,0,,0,,
5,18,hand,DP,1,2,1-2,2,-0.697,0,0,0
5,19,hand,DP,2,1,2-1,1,-0.384,0,0,0
5,20,hand,SP,1,1,1-1,1,-0.48,0,,
5,21,hand,SP,4,4,4-4,4,-1.002,0,,
5,22,hand,DP,3,4,3-4,3,-1.548,1,1,0
5,23,hand,SP,1,1,1-1,3,-1.211,1,,
5,24,hand,DP,2,1,2-1,1,-0.056,0,0,0
5,25,hand,DP,3,2,3-2,2,0.048,0,0,0
5,26,hand,SP,1,1,1-1,1,-0.269,0,,
5,27,hand,OV,0,2,0-2,2,0.689,0,,
5,28,hand,OV,0,3,0-3,3,0.971,0,,
5,29,hand,SP,3,3,3-3,3,-0.918,0,,
5,30,hand,OT,2,0,2-0,0,,0,,
5,31,hand,SP,2,2,2-2,2,0.15,0,,
5,32,hand,SP,2,2,2-2,2,-0.39,0,,
5,33,hand,OT,1,0,1-0,0,,0,,
5,34,hand,OV,0,2,0-2,3,1.079,1,,
5,35,hand,SP,3,3,3-3,3,0.066,0,,
5,36,hand,OV,0,1,0-1,1,1.536,0,,
5,37,hand,OV,0,1,0-1,1,0.348,0,,
5,38,hand,SP,3,3,3-3,3,-0.48,0,,
5,39,hand,DP,1,2,1-2,1,-0.463,1,1,0
5,40,hand,OT,3,0,3-0,0,,0,,
5,41,hand,DP,4,1,4-1,1,1.11,0,0,0
5,42,hand,OV,0,4,0-4,4,0.554,0,,
5,43,hand,OT,4,0,4-0,0,,0,,
5,44,hand,SP,2,2,2-2,2,-0.886,0,,
5,45,hand,OV,0,2,0-2,2,0.468,0,,
5,46,hand,SP,3,3,3-3,3,-0.877,0,,
5,47,hand,OT,3,0,3-0,0,,0,,
5,48,hand,OT,3,0,3-0,0,,0,,
5,49,hand,OT,4,0,4-0,0,,0,,
5,50,hand,OT,2,0,2-0,0,,0,,
5,51,hand,DP,3,1,3-1,1,3.308,0,0,0
5,52,hand,OT,1,0,1-0,0,,0,,
5,53,hand,OV,0,3,0-3,3,0.481,0,,
5,54,hand,SP,4,4,4-4,4,0.366,0,,
5,55,hand,DP,1,3,1-3,3,0.245,0,0,0
5,56,hand,SP,4,4,4-4,4,,0,,
5,57,hand,OV,0,4,0-4,3,-0.06,1,,
5,58,hand,OT,4,0,4-0,0,,0,,
5,59,hand,OT,4,0,4-0,0,,0,,
5,60,hand,OV,0,3,0-3,3,1.706,0,,
5,61,hand,DP,1,4,1-4,2,-0.072,1,0,1
5,62,hand,SP,4,4,4-4,4,0.766,0,,
5,63,hand,DP,2,3,2-3,1,,1,0,1
5,64,hand,OV,0,1,0-1,1,-0.568,0,,
6,1,cube,OT,4,0,4-0,0,,0,,
6,2,cube,OT,4,0,4-0,0,,0,,
6,3,cube,DP,2,1,2-1,1,0.074,0,0,0
6,4,cube,DP,3,4,3-4,2,-0.652,1,0,1
6,5,cube,OV,0,4,0-4,4,-0.784,0,,
6,6,cube,SP,4,4,4-4,4,-0.942,0,,
6,7,cube,SP,3,3,3-3,3,-0.929,0,,
6,8,cube,OV,0,2,0-2,2,-1.042,0,,
6,9,cube,OT,2,0,2-0,0,,0,,
6,10,cube,DP,2,3,2-3,1,-0.778,1,0,1
6,11,cube,SP,3,3,3-3,3,-0.939,0,,
6,12,cube,SP,1,1,1-1,1,-0.43,0,,
6,13,cube,OT,1,0,1-0,0,,0,,
6,14,cube,OT,1,0,1-0,0,,0,,
6,15,cube,OT,3,0,3-0,0,,0,,
6,16,cube,OT,3,0,3-0,0,,0,,
6,17,cube,OT,1,0,1-0,0,,0,,
6,18,cube,SP,2,2,2-2,2,-0.757,0,,
6,19,cube,DP,1,3,1-3,1,-0.605,1,1,0
6,20,cube,OT,2,0,2-0,0,,0,,
6,21,cube,SP,1,1,1-1,1,0.46,0,,
6,22,cube,OV,0,1,0-1,3,-0.262,1,,
6,23,cube,DP,3,1,3-1,1,-0.957,0,0,0
6,24,cube,DP,1,4,1-4,2,-0.943,1,0,1
6,25,cube,DP,1,3,1-3,1,-0.487,1,1,0
6,26,cube,SP,3,3,3-3,2,0.452,1,,
6,27,cube,OV,0,3,0-3,1,2.261,1,,
6,28,cube,SP,4,4,4-4,2,-0.316,1,,
6,29,cube,OT,1,0,1-0,0,,0,,
6,30,cube,SP,1,1,1-1,1,0.301,0,,
6,31,cube,SP,4,4,4-4,4,-0.093,0,,
6,32,cube,OT,3,0,3-0,0,,0,,
6,33,cube,OV,0,4,0-4,2,0.46,1,,
6,34,cube,SP,4,4,4-4,2,3.099,1,,
6,35,cube,OT,2,0,2-0,0,,0,,
6,36,cube,OV,0,3,0-3,1,-0.613,1,,
6,37,cube,OV,0,1,0-1,1,-0.209,0,,
6,38,cube,OV,0,2,0-2,2,-0.38,0,,
6,39,cube,OV,0,3,0-3,3,-0.545,0,,
6,40,cube,DP,1,4,1-4,2,-0.493,1,0,1
6,41,cube,DP,1,2,1-2,2,-0.823,0,0,0
6,42,cube,DP,1,2,1-2,2,-0.48,0,0,0
6,43,cube,OV,0,4,0-4,4,-0.09,0,,
6,44,cube,OV,0,4,0-4,2,1.819,1,,
6,45,cube,DP,2,1,2-1,1,-0.221,0,0,0
6,46,cube,OV,0,3,0-3,1,-0.038,1,,
6,47,cube,DP,2,4,2-4,1,0.066,1,0,1
6,48,cube,DP,4,1,4-1,1,-0.544,0,0,0
6,49,cube,DP,4,2,4-2,2,-0.045,0,0,0
6,50,cube,DP,3,2,3-2,2,0.418,0,0,0
6,51,cube,OV,0,2,0-2,2,1.026,0,,
6,52,cube,DP,4,3,4-3,1,-0.046,1,0,1
6,53,cube,OV,0,1,0-1,1,-0.365,0,,
6,54,cube,OT,4,0,4-0,0,,0,,
6,55,cube,OV,0,2,0-2,2,-0.047,0,,
6,56,cube,SP,2,2,2-2,2,-0.263,0,,
6,57,cube,SP,1,1,1-1,1,2.994,0,,
6,58,cube,OT,3,0,3-0,0,,0,,
6,59,cube,SP,3,3,3-3,3,-0.486,0,,
6,60,cube,OV,0,1,0-1,2,1.088,1,,
6,61,cube,OT,4,0,4-0,0,-0.217,0,,
6,62,cube,SP,2,2,2-2,2,2.305,0,,
6,63,cube,OT,2,0,2-0,0,,0,,
6,64,cube,SP,2,2,2-2,0,,1,,
6,1,hand,OV,0,3,0-3,3,,0,,
6,2,hand,OT,2,0,2-0,0,0.56,0,,
6,3,hand,SP,1,1,1-1,1,0.203,0,,
6,4,hand,OV,0,2,0-2,2,-0.198,0,,
6,5,hand,DP,3,4,3-4,2,0.618,1,0,1
6,6,hand,DP,4,1,4-1,1,2.354,0,0,0
6,7,hand,OT,1,0,1-0,0,,0,,
6,8,hand,SP,4,4,4-4,4,0.072,0,,
6,9,hand,OT,1,0,1-0,0,,0,,
6,10,hand,SP,1,1,1-1,1,0.825,0,,
6,11,hand,SP,3,3,3-3,3,0.406,0,,
6,12,hand,DP,1,4,1-4,2,-0.482,1,0,1
6,13,hand,OV,0,4,0-4,1,2.511,1,,
6,14,hand,DP,3,1,3-1,1,-0.34,0,0,0
6,15,hand,OT,4,0,4-0,0,,0,,
6,16,hand,OV,0,1,0-1,2,-0.478,1,,
6,17,hand,SP,3,3,3-3,3,-0.144,0,,
6,18,hand,SP,2,2,2-2,2,0.33,0,,
6,19,hand,DP,2,3,2-3,1,0.221,1,0,1
6,20,hand,OT,2,0,2-0,0,,0,,
6,21,hand,OV,0,4,0-4,2,0.076,1,,
6,22,hand,OV,0,1,0-1,1,0.332,0,,
6,23,hand,SP,2,2,2-2,2,0.337,0,,
6,24,hand,SP,3,3,3-3,3,0.01,0,,
6,25,hand,SP,3,3,3-3,3,0.413,0,,
6,26,hand,DP,2,1,2-1,1,0.986,0,0,0
6,27,hand,DP,4,2,4-2,2,-0.616,0,0,0
6,28,hand,DP,1,3,1-3,1,0.404,1,1,0
6,29,hand,OT,2,0,2-0,0,,0,,
6,30,hand,OT,3,0,3-0,0,,0,,
6,31,hand,OV,0,2,0-2,2,,0,,
6,32,hand,OV,0,1,0-1,1,-0.343,0,,
6,33,hand,OT,4,0,4-0,0,,0,,
6,34,hand,SP,2,2,2-2,2,-1.244,0,,
6,35,hand,OV,0,2,0-2,2,-0.646,0,,
6,36,hand,DP,4,3,4-3,1,-0.497,1,0,1
6,37,hand,OT,1,0,1-0,0,,0,,
6,38,hand,DP,3,2,3-2,2,-0.775,0,0,0
6,39,hand,OT,3,0,3-0,0,,0,,
6,40,hand,SP,1,1,1-1,1,-0.055,0,,
6,41,hand,SP,1,1,1-1,1,-1.053,0,,
6,42,hand,OT,2,0,2-0,0,,0,,
6,43,hand,OV,0,4,0-4,4,-0.081,0,,
6,44,hand,OT,3,0,3-0,0,,0,,
6,45,hand,OV,0,3,0-3,3,-0.34,0,,
6,46,hand,DP,2,1,2-1,1,-0.499,0,0,0
6,47,hand,SP,2,2,2-2,2,-0.761,0,,
6,48,hand,DP,1,2,1-2,2,-1.053,0,0,0
6,49,hand,DP,1,4,1-4,2,-0.922,1,0,1
6,50,hand,OT,1,0,1-0,0,,0,,
6,51,hand,OV,0,3,0-3,1,-0.916,1,,
6,52,hand,SP,4,4,4-4,2,0.611,1,,
6,53,hand,SP,4,4,4-4,4,0.208,0,,
6,54,hand,OT,4,0,4-0,0,,0,,
6,55,hand,OV,0,2,0-2,2,4.261,0,,
6,56,hand,OV,0,3,0-3,1,0.061,1,,
6,57,hand,OT,4,0,4-0,0,,0,,
6,58,hand,OV,0,4,0-4,4,-0.51,0,,
6,59,hand,DP,1,3,1-3,3,-0.982,0,0,0
6,60,hand,DP,1,2,1-2,2,-0.977,0,0,0
6,61,hand,SP,4,4,4-4,2,-0.769,1,,
6,62,hand,DP,2,4,2-4,4,-0.781,0,0,0
6,63,hand,OV,0,1,0-1,1,-0.338,0,,
6,64,hand,OT,3,0,3-0,0,,0,,
7,1,cube,OV,0,2,0-2,2,,0,,
7,2,cube,DP,4,1,4-1,3,-0.677,1,0,1
7,3,cube,OV,0,2,0-2,2,-0.768,0,,
7,4,cube,OV,0,3,0-3,3,-0.202,0,,
7,5,cube,OT,3,0,3-0,0,,0,,
7,6,cube,OT,3,0,3-0,0,,0,,
7,7,cube,OV,0,1,0-1,1,0.799,0,,
7,8,cube,SP,1,1,1-1,1,1.125,0,,
7,9,cube,DP,2,1,2-1,1,-0.749,0,0,0
7,10,cube,OV,0,4,0-4,4,-0.023,0,,
7,11,cube,DP,1,3,1-3,3,-1.099,0,0,0
7,12,cube,SP,4,4,4-4,4,0.143,0,,
7,13,cube,DP,1,3,1-3,1,-0.606,1,1,0
7,14,cube,DP,3,1,3-1,1,-0.836,0,0,0
7,15,cube,OV,0,1,0-1,1,0.616,0,,
7,16,cube,SP,1,1,1-1,1,-0.585,0,,
7,17,cube,OT,4,0,4-0,0,,0,,
7,18,cube,SP,2,2,2-2,2,-0.52,0,,
7,19,cube,OT,2,0,2-0,0,,0,,
7,20,cube,DP,2,1,2-1,1,0.21,0,0,0
7,21,cube,OT,1,0,1-0,0,,0,,
7,22,cube,DP,3,4,3-4,3,0.303,1,1,0
7,23,cube,OT,3,0,3-0,0,,0,,
7,24,cube,OV,0,2,0-2,2,1.357,0,,
7,25,cube,DP,2,3,2-3,3,0.878,0,0,0
7,26,cube,SP,3,3,3-3,3,0.713,0,,
7,27,cube,SP,4,4,4-4,4,0.462,0,,
7,28,cube,OT,2,0,2-0,0,,0,,
7,29,cube,OT,4,0,4-0,0,,0,,
7,30,cube,DP,4,3,4-3,3,2.509,0,0,0
7,31,cube,SP,1,1,1-1,1,0.137,0,,
7,32,cube,SP,3,3,3-3,3,-0.778,0,,
7,33,cube,OT,3,0,3-0,0,,0,,
7,34,cube,DP,1,4,1-4,4,-0.284,0,0,0
7,35,cube,OV,0,4,0-4,4,0.893,0,,
7,36,cube,OT,1,0,1-0,0,,0,,
7,37,cube,OT,1,0,1-0,0,,0,,
7,38,cube,SP,2,2,2-2,2,,0,,
7,39,cube,SP,1,1,1-1,1,3.253,0,,
7,40,cube,OV,0,3,0-3,3,0.729,0,,
7,41,cube,OV,0,4,0-4,4,-0.524,0,,
7,42,cube,SP,4,4,4-4,4,-1.095,0,,
7,43,cube,OT,2,0,2-0,0,,0,,
7,44,cube,OV,0,2,0-2,2,-0.928,0,,
7,45,cube,SP,2,2,2-2,2,-0.364,0,,
7,46,cube,DP,1,2,1-2,2,0.78,0,0,0
7,47,cube,OT,2,0,2-0,0,,0,,
7,48,cube,SP,4,4,4-4,4,-0.349,0,,
7,49,cube,OT,4,0,4-0,0,,0,,
7,50,cube,DP,3,2,3-2,2,0.141,0,0,0
7,51,cube,OV,0,4,0-4,4,0.051,0,,
7,52,cube,SP,3,3,3-3,3,-0.854,0,,
7,53,cube,SP,3,3,3-3,3,-1.022,0,,
7,54,cube,DP,2,4,2-4,2,-1.253,1,1,0
7,55,cube,OT,1,0,1-0,0,,0,,
7,56,cube,OV,0,3,0-3,3,-0.911,0,,
7,57,cube,DP,1,4,1-4,1,-0.92,1,1,0
7,58,cube,SP,2,2,2-2,2,-0.923,0,,
7,59,cube,OT,4,0,4-0,0,,0,,
7,60,cube,DP,4,2,4-2,2,0.875,0,0,0
7,61,cube,DP,1,2,1-2,2,-0.855,0,0,0
7,62,cube,OV,0,1,0-1,2,2.164,1,,
7,63,cube,OV,0,3,0-3,3,-0.501,0,,
7,64,cube,OV,0,1,0-1,1,-0.51,0,,
7,1,hand,OV,0,1,0-1,1,,0,,
7,2,hand,DP,2,1,2-1,2,0.335,1,1,0
7,3,hand,DP,1,2,1-2,1,-0.265,1,1,0
7,4,hand,SP,2,2,2-2,2,-1.108,0,,
7,5,hand,DP,3,2,3-2,4,-0.389,1,0,1
7,6,hand,SP,3,3,3-3,3,-0.379,0,,
7,7,hand,SP,4,4,4-4,4,-0.985,0,,
7,8,hand,OV,0,4,0-4,4,-0.721,0,,
7,9,hand,DP,3,4,3-4,3,-0.978,1,1,0
7,10,hand,SP,3,3,3-3,3,-0.727,0,,
7,11,hand,OT,2,0,2-0,0,,0,,
7,12,hand,SP,4,4,4-4,4,-0.19,0,,
7,13,hand,DP,2,4,2-4,2,-0.584,1,1,0
7,14,hand,OV,0,1,0-1,1,-0.718,0,,
7,15,hand,SP,3,3,3-3,3,-0.982,0,,
7,16,hand,OT,1,0,1-0,0,,0,,
7,17,hand,OV,0,2,0-2,2,0.457,0,,
7,18,hand,DP,1,4,1-4,1,-0.594,1,1,0
7,19,hand,DP,4,3,4-3,4,-0.334,1,1,0
7,20,hand,DP,1,3,1-3,1,-0.514,1,1,0
7,21,hand,OV,0,4,0-4,2,0.756,1,,
7,22,hand,OT,3,0,3-0,0,,0,,
7,23,hand,OT,3,0,3-0,0,,0,,
7,24,hand,SP,2,2,2-2,2,-0.384,0,,
7,25,hand,OT,4,0,4-0,0,,0,,
7,26,hand,OT,4,0,4-0,0,,0,,
7,27,hand,OV,0,2,0-2,2,1.011,0,,
7,28,hand,OV,0,3,0-3,3,0.199,0,,
7,29,hand,SP,2,2,2-2,2,-0.052,0,,
7,30,hand,OV,0,3,0-3,3,-0.529,0,,
7,31,hand,SP,1,1,1-1,1,-0.787,0,,
7,32,hand,DP,1,2,1-2,2,0.068,0,0,0
7,33,hand,OV,0,2,0-2,2,0.424,0,,
7,34,hand,DP,4,1,4-1,3,-0.402,1,0,1
7,35,hand,SP,3,3,3-3,3,-0.983,0,,
7,36,hand,OT,1,0,1-0,0,,0,,
7,37,hand,SP,1,1,1-1,1,0.324,0,,
7,38,hand,OV,0,2,0-2,2,0.661,0,,
7,39,hand,SP,4,4,4-4,4,-0.72,0,,
7,40,hand,OT,4,0,4-0,0,,0,,
7,41,hand,DP,2,3,2-3,3,0.947,0,0,0
7,42,hand,OV,0,1,0-1,3,5.198,1,,
7,43,hand,OT,4,0,4-0,0,,0,,
7,44,hand,OV,0,3,0-3,3,1.075,0,,
7,45,hand,DP,2,1,2-1,1,0.265,0,0,0
7,46,hand,OT,3,0,3-0,0,,0,,
7,47,hand,OT,1,0,1-0,0,,0,,
7,48,hand,DP,3,1,3-1,3,-0.111,1,1,0
7,49,hand,SP,1,1,1-1,1,-0.111,0,,
7,50,hand,OT,2,0,2-0,0,,0,,
7,51,hand,OT,3,0,3-0,0,,0,,
7,52,hand,DP,4,2,4-2,2,1.067,0,0,0
7,53,hand,OV,0,4,0-4,4,0.733,0,,
7,54,hand,OV,0,4,0-4,4,-0.313,0,,
7,55,hand,SP,4,4,4-4,4,-0.337,0,,
7,56,hand,OT,2,0,2-0,0,,0,,
7,57,hand,SP,2,2,2-2,2,-0.655,0,,
7,58,hand,OT,2,0,2-0,0,,0,,
7,59,hand,DP,1,3,1-3,3,0.23,0,0,0
7,60,hand,SP,1,1,1-1,1,-0.331,0,,
7,61,hand,OT,1,0,1-0,0,,0,,
7,62,hand,DP,1,4,1-4,3,0.42,1,0,1
7,63,hand,OV,0,3,0-3,3,1.259,0,,
7,64,hand,OV,0,1,0-1,1,-0.243,0,,
8,1,cube,DP,2,1,2-1,1,2.556,0,0,0
8,2,cube,DP,1,4,1-4,4,-1.022,0,0,0
8,3,cube,OV,0,1,0-1,1,-1.562,0,,
8,4,cube,SP,1,1,1-1,1,1.5,0,,
8,5,cube,OV,0,3,0-3,3,,0,,
8,6,cube,OV,0,3,0-3,3,0.335,0,,
8,7,cube,SP,2,2,2-2,2,-0.294,0,,
8,8,cube,DP,3,1,3-1,1,-1.265,0,0,0
8,9,cube,DP,4,2,4-2,2,0.128,0,0,0
8,10,cube,DP,1,4,1-4,4,-0.616,0,0,0
8,11,cube,OT,1,0,1-0,0,,0,,
8,12,cube,OT,1,0,1-0,0,,0,,
8,13,cube,SP,3,3,3-3,3,-1.262,0,,
8,14,cube,SP,4,4,4-4,4,-0.858,0,,
8,15,cube,OT,4,0,4-0,0,,0,,
8,16,cube,DP,3,2,3-2,2,0.645,0,0,0
8,17,cube,OV,0,1,0-1,1,1.084,0,,
8,18,cube,OV,0,3,0-3,3,-0.508,0,,
8,19,cube,SP,3,3,3-3,3,-1.139,0,,
8,20,cube,DP,3,4,3-4,4,-0.291,0,0,0
8,21,cube,DP,1,2,1-2,2,1.917,0,0,0
8,22,cube,SP,1,1,1-1,1,-0.107,0,,
8,23,cube,DP,2,1,2-1,1,2.256,0,0,0
8,24,cube,SP,4,4,4-4,4,0.012,0,,
8,25,cube,OT,2,0,2-0,0,,0,,
8,26,cube,OT,4,0,4-0,0,,0,,
8,27,cube,SP,2,2,2-2,2,0.02,0,,
8,28,cube,SP,3,3,3-3,3,-0.413,0,,
8,29,cube,OV,0,4,0-4,4,0.453,0,,
8,30,cube,SP,3,3,3-3,3,-1.25,0,,
8,31,cube,OT,4,0,4-0,0,,0,,
8,32,cube,OT,1,0,1-0,0,,0,,
8,33,cube,SP,1,1,1-1,1,-0.289,0,,
8,34,cube,DP,1,3,1-3,3,0.043,0,0,0
8,35,cube,OT,4,0,4-0,0,,0,,
8,36,cube,OV,0,1,0-1,1,-0.075,0,,
8,37,cube,OV,0,2,0-2,2,-0.11,0,,
8,38,cube,OV,0,1,0-1,1,0.894,0,,
8,39,cube,DP,4,3,4-3,1,-0.403,1,0,1
8,40,cube,OT,2,0,2-0,0,,0,,
8,41,cube,DP,1,3,1-3,3,0.54,0,0,0
8,42,cube,OT,2,0,2-0,0,,0,,
8,43,cube,OV,0,3,0-3,3,2.35,0,,
8,44,cube,OV,0,2,0-2,2,0.351,0,,
8,45,cube,OT,1,0,1-0,0,,0,,
8,46,cube,SP,4,4,4-4,4,-0.634,0,,
8,47,cube,OT,3,0,3-0,0,,0,,
8,48,cube,DP,1,2,1-2,2,-0.295,0,0,0
8,49,cube,OT,3,0,3-0,0,,0,,
8,50,cube,SP,4,4,4-4,4,-0.198,0,,
8,51,cube,OV,0,4,0-4,4,0.225,0,,
8,52,cube,SP,2,2,2-2,2,-1.356,0,,
8,53,cube,DP,4,1,4-1,1,-1.455,0,0,0
8,54,cube,OT,2,0,2-0,0,,0,,
8,55,cube,DP,2,4,2-4,4,0.43,0,0,0
8,56,cube,DP,2,3,2-3,3,-1.576,0,0,0
8,57,cube,OV,0,4,0-4,4,0.325,0,,
8,58,cube,OV,0,4,0-4,4,-0.188,0,,
8,59,cube,SP,2,2,2-2,2,0.43,0,,
8,60,cube,OT,3,0,3-0,0,,0,,
8,61,cube,OV,0,2,0-2,2,0.43,0,,
8,62,cube,OV,0,2,0-2,2,0.631,0,,
8,63,cube,SP,1,1,1-1,1,-0.386,0,,
8,64,cube,OT,3,0,3-0,0,,0,,
8,1,hand,SP,1,1,1-1,1,,0,,
8,2,hand,OV,0,2,0-2,2,-0.525,0,,
8,3,hand,SP,1,1,1-1,1,-1.993,0,,
8,4,hand,OV,0,3,0-3,3,-1.829,0,,
8,5,hand,OT,2,0,2-0,0,,0,,
8,6,hand,OT,2,0,2-0,0,,0,,
8,7,hand,DP,3,1,3-1,1,1.694,0,0,0
8,8,hand,DP,1,3,1-3,3,-0.425,0,0,0
8,9,hand,OV,0,4,0-4,4,0.238,0,,
8,10,hand,DP,1,4,1-4,4,-0.422,0,0,0
8,11,hand,OT,4,0,4-0,0,,0,,
8,12,hand,DP,1,3,1-3,3,-0.723,0,0,0
8,13,hand,OV,0,1,0-1,1,0.057,0,,
8,14,hand,OT,1,0,1-0,0,,0,,
8,15,hand,SP,2,2,2-2,2,-0.519,0,,
8,16,hand,OV,0,3,0-3,3,0.259,0,,
8,17,hand,OT,3,0,3-0,0,,0,,
8,18,hand,OT,4,0,4-0,0,,0,,
8,19,hand,SP,3,3,3-3,3,0.136,0,,
8,20,hand,DP,1,2,1-2,2,0.334,0,0,0
8,21,hand,SP,4,4,4-4,4,-0.342,0,,
8,22,hand,DP,2,1,2-1,1,-0.828,0,0,0
8,23,hand,OT,1,0,1-0,0,,0,,
8,24,hand,SP,1,1,1-1,1,-0.254,0,,
8,25,hand,OV,0,4,0-4,4,-0.067,0,,
8,26,hand,OT,2,0,2-0,0,,0,,
8,27,hand,DP,1,4,1-4,4,-0.061,0,0,0
8,28,hand,OV,0,2,0-2,2,0.336,0,,
8,29,hand,OT,4,0,4-0,0,,0,,
8,30,hand,DP,4,2,4-2,2,-0.04,0,0,0
8,31,hand,SP,4,4,4-4,2,-0.246,1,,
8,32,hand,SP,3,3,3-3,3,-0.531,0,,
8,33,hand,DP,2,1,2-1,1,0.245,0,0,0
8,34,hand,DP,4,1,4-1,1,-0.327,0,0,0
8,35,hand,SP,4,4,4-4,4,-0.618,0,,
8,36,hand,DP,3,4,3-4,4,-0.458,0,0,0
8,37,hand,OT,3,0,3-0,0,,0,,
8,38,hand,SP,2,2,2-2,2,-0.452,0,,
8,39,hand,OV,0,2,0-2,2,2.478,0,,
8,40,hand,SP,4,4,4-4,4,-1.043,0,,
8,41,hand,OV,0,3,0-3,3,0.256,0,,
8,42,hand,OT,3,0,3-0,0,,0,,
8,43,hand,OV,0,1,0-1,1,2.39,0,,
8,44,hand,OT,1,0,1-0,0,,0,,
8,45,hand,OV,0,1,0-1,1,1.046,0,,
8,46,hand,SP,2,2,2-2,2,0.139,0,,
8,47,hand,DP,3,2,3-2,2,-0.75,0,0,0
8,48,hand,DP,2,3,2-3,2,2.799,1,1,0
8,49,hand,SP,2,2,2-2,2,,0,,
8,50,hand,OV,0,1,0-1,1,-1.013,0,,
8,51,hand,SP,3,3,3-3,3,-1.038,0,,
8,52,hand,OT,4,0,4-0,0,,0,,
8,53,hand,OT,1,0,1-0,0,,0,,
8,54,hand,SP,1,1,1-1,1,-0.339,0,,
8,55,hand,OV,0,2,0-2,2,0.032,0,,
8,56,hand,DP,2,4,2-4,4,-0.351,0,0,0
8,57,hand,OT,2,0,2-0,0,,0,,
8,58,hand,SP,3,3,3-3,3,-0.141,0,,
8,59,hand,OV,0,3,0-3,3,1.317,0,,
8,60,hand,DP,4,3,4-3,3,1.919,0,0,0
8,61,hand,OV,0,4,0-4,4,-0.233,0,,
8,62,hand,DP,1,2,1-2,2,-0.544,0,0,0
8,63,hand,OT,3,0,3-0,0,,0,,
8,64,hand,OV,0,4,0-4,4,0.434,0,,
9,1,cube,OV,0,2,0-2,4,,1,,
9,2,cube,DP,2,4,2-4,4,,0,0,0
9,3,cube,OV,0,4,0-4,4,-0.67,0,,
9,4,cube,SP,1,1,1-1,1,4.254,0,,
9,5,cube,DP,1,4,1-4,4,-0.834,0,0,0
9,6,cube,OT,4,0,4-0,0,-0.532,0,,
9,7,cube,SP,2,2,2-2,2,-0.659,0,,
9,8,cube,SP,2,2,2-2,2,-0.44,0,,
9,9,cube,SP,3,3,3-3,3,-0.023,0,,
9,10,cube,SP,2,2,2-2,2,-0.79,0,,
9,11,cube,OT,3,0,3-0,0,,0,,
9,12,cube,DP,3,2,3-2,4,-0.595,1,0,1
9,13,cube,OT,3,0,3-0,0,,0,,
9,14,cube,DP,3,1,3-1,1,0.516,0,0,0
9,15,cube,OV,0,2,0-2,4,0.439,1,,
9,16,cube,DP,4,1,4-1,1,-0.776,0,0,0
9,17,cube,DP,2,1,2-1,2,-0.782,1,1,0
9,18,cube,SP,3,3,3-3,3,-0.897,0,,
